ID, ID_STUDENT, ID_CURS, VALOARE, DATA_NOTARE, CREATED_AT, UPDATED_AT
14063, 881, 23, 9, 04-JUL-19, 04-JUL-19, 04-JUL-19
14064, 881, 24, 8, 12-JUL-19, 12-JUL-19, 12-JUL-19
14065, 882, 1, 4, 16-FEB-19, 16-FEB-19, 16-FEB-19
14066, 882, 2, 9, 13-FEB-19, 13-FEB-19, 13-FEB-19
14067, 882, 3, 8, 15-FEB-19, 15-FEB-19, 15-FEB-19
14068, 882, 4, 9, 20-FEB-19, 20-FEB-19, 20-FEB-19
14069, 882, 5, 8, 11-JUL-19, 11-JUL-19, 11-JUL-19
14070, 882, 6, 6, 12-JUL-19, 12-JUL-19, 12-JUL-19
14071, 882, 7, 9, 01-JUL-19, 01-JUL-19, 01-JUL-19
14072, 882, 8, 6, 02-JUL-19, 02-JUL-19, 02-JUL-19
14073, 883, 1, 9, 12-FEB-18, 12-FEB-18, 12-FEB-18
14074, 883, 2, 9, 11-FEB-18, 11-FEB-18, 11-FEB-18
14075, 883, 3, 6, 11-FEB-18, 11-FEB-18, 11-FEB-18
14076, 883, 4, 6, 13-FEB-18, 13-FEB-18, 13-FEB-18
14077, 883, 5, 7, 09-JUL-18, 09-JUL-18, 09-JUL-18
14078, 883, 6, 5, 05-JUL-18, 05-JUL-18, 05-JUL-18
14079, 883, 7, 8, 04-JUL-18, 04-JUL-18, 04-JUL-18
14080, 883, 8, 10, 30-JUN-18, 30-JUN-18, 30-JUN-18
14081, 883, 9, 6, 17-FEB-19, 17-FEB-19, 17-FEB-19
14082, 883, 10, 10, 22-FEB-19, 22-FEB-19, 22-FEB-19
14083, 883, 11, 8, 22-FEB-19, 22-FEB-19, 22-FEB-19
14084, 883, 12, 7, 12-FEB-19, 12-FEB-19, 12-FEB-19
14085, 883, 13, 9, 12-JUL-19, 12-JUL-19, 12-JUL-19
14086, 883, 14, 6, 05-JUL-19, 05-JUL-19, 05-JUL-19
14087, 883, 15, 8, 13-JUL-19, 13-JUL-19, 13-JUL-19
14088, 883, 16, 5, 10-JUL-19, 10-JUL-19, 10-JUL-19
14089, 884, 1, 5, 17-FEB-19, 17-FEB-19, 17-FEB-19
14090, 884, 2, 7, 16-FEB-19, 16-FEB-19, 16-FEB-19
14091, 884, 3, 4, 14-FEB-19, 14-FEB-19, 14-FEB-19
14092, 884, 4, 4, 10-FEB-19, 10-FEB-19, 10-FEB-19
14093, 884, 5, 8, 06-JUL-19, 06-JUL-19, 06-JUL-19
14094, 884, 6, 8, 30-JUN-19, 30-JUN-19, 30-JUN-19
14095, 884, 7, 9, 05-JUL-19, 05-JUL-19, 05-JUL-19
14096, 884, 8, 6, 10-JUL-19, 10-JUL-19, 10-JUL-19
14097, 885, 1, 8, 23-FEB-17, 23-FEB-17, 23-FEB-17
14098, 885, 2, 4, 14-FEB-17, 14-FEB-17, 14-FEB-17
14099, 885, 3, 6, 15-FEB-17, 15-FEB-17, 15-FEB-17
14100, 885, 4, 4, 20-FEB-17, 20-FEB-17, 20-FEB-17
14101, 885, 5, 6, 06-JUL-17, 06-JUL-17, 06-JUL-17
14102, 885, 6, 4, 03-JUL-17, 03-JUL-17, 03-JUL-17
14103, 885, 7, 9, 13-JUL-17, 13-JUL-17, 13-JUL-17
14104, 885, 8, 5, 06-JUL-17, 06-JUL-17, 06-JUL-17
14105, 885, 9, 8, 20-FEB-18, 20-FEB-18, 20-FEB-18
14106, 885, 10, 7, 19-FEB-18, 19-FEB-18, 19-FEB-18
14107, 885, 11, 4, 21-FEB-18, 21-FEB-18, 21-FEB-18
14108, 885, 12, 4, 10-FEB-18, 10-FEB-18, 10-FEB-18
14109, 885, 13, 9, 13-JUL-18, 13-JUL-18, 13-JUL-18
14110, 885, 14, 5, 07-JUL-18, 07-JUL-18, 07-JUL-18
14111, 885, 15, 9, 05-JUL-18, 05-JUL-18, 05-JUL-18
14112, 885, 16, 9, 10-JUL-18, 10-JUL-18, 10-JUL-18
14113, 885, 17, 8, 17-FEB-19, 17-FEB-19, 17-FEB-19
14114, 885, 18, 6, 16-FEB-19, 16-FEB-19, 16-FEB-19
14115, 885, 19, 6, 23-FEB-19, 23-FEB-19, 23-FEB-19
14116, 885, 20, 4, 12-FEB-19, 12-FEB-19, 12-FEB-19
14117, 885, 21, 8, 10-JUL-19, 10-JUL-19, 10-JUL-19
14118, 885, 22, 5, 07-JUL-19, 07-JUL-19, 07-JUL-19
14119, 885, 23, 6, 01-JUL-19, 01-JUL-19, 01-JUL-19
14120, 885, 24, 5, 05-JUL-19, 05-JUL-19, 05-JUL-19
14121, 886, 1, 8, 16-FEB-17, 16-FEB-17, 16-FEB-17
14122, 886, 2, 5, 14-FEB-17, 14-FEB-17, 14-FEB-17
14123, 886, 3, 8, 21-FEB-17, 21-FEB-17, 21-FEB-17
14124, 886, 4, 9, 14-FEB-17, 14-FEB-17, 14-FEB-17
14125, 886, 5, 9, 10-JUL-17, 10-JUL-17, 10-JUL-17
14126, 886, 6, 8, 04-JUL-17, 04-JUL-17, 04-JUL-17
14127, 886, 7, 7, 04-JUL-17, 04-JUL-17, 04-JUL-17
14128, 886, 8, 4, 13-JUL-17, 13-JUL-17, 13-JUL-17
14129, 886, 9, 8, 12-FEB-18, 12-FEB-18, 12-FEB-18
14130, 886, 10, 9, 15-FEB-18, 15-FEB-18, 15-FEB-18
14131, 886, 11, 7, 16-FEB-18, 16-FEB-18, 16-FEB-18
14132, 886, 12, 7, 14-FEB-18, 14-FEB-18, 14-FEB-18
14133, 886, 13, 5, 07-JUL-18, 07-JUL-18, 07-JUL-18
14134, 886, 14, 9, 12-JUL-18, 12-JUL-18, 12-JUL-18
14135, 886, 15, 6, 08-JUL-18, 08-JUL-18, 08-JUL-18
14136, 886, 16, 6, 03-JUL-18, 03-JUL-18, 03-JUL-18
14137, 886, 17, 9, 18-FEB-19, 18-FEB-19, 18-FEB-19
14138, 886, 18, 5, 16-FEB-19, 16-FEB-19, 16-FEB-19
14139, 886, 19, 4, 20-FEB-19, 20-FEB-19, 20-FEB-19
14140, 886, 20, 5, 21-FEB-19, 21-FEB-19, 21-FEB-19
14141, 886, 21, 8, 07-JUL-19, 07-JUL-19, 07-JUL-19
14142, 886, 22, 5, 01-JUL-19, 01-JUL-19, 01-JUL-19
14143, 886, 23, 4, 30-JUN-19, 30-JUN-19, 30-JUN-19
14144, 886, 24, 9, 01-JUL-19, 01-JUL-19, 01-JUL-19
14145, 887, 1, 10, 16-FEB-18, 16-FEB-18, 16-FEB-18
14146, 887, 2, 8, 13-FEB-18, 13-FEB-18, 13-FEB-18
14147, 887, 3, 8, 11-FEB-18, 11-FEB-18, 11-FEB-18
14148, 887, 4, 4, 20-FEB-18, 20-FEB-18, 20-FEB-18
14149, 887, 5, 5, 12-JUL-18, 12-JUL-18, 12-JUL-18
14150, 887, 6, 6, 30-JUN-18, 30-JUN-18, 30-JUN-18
14151, 887, 7, 8, 02-JUL-18, 02-JUL-18, 02-JUL-18
14152, 887, 8, 6, 04-JUL-18, 04-JUL-18, 04-JUL-18
14153, 887, 9, 9, 19-FEB-19, 19-FEB-19, 19-FEB-19
14154, 887, 10, 4, 23-FEB-19, 23-FEB-19, 23-FEB-19
14155, 887, 11, 9, 18-FEB-19, 18-FEB-19, 18-FEB-19
14156, 887, 12, 8, 15-FEB-19, 15-FEB-19, 15-FEB-19
14157, 887, 13, 7, 06-JUL-19, 06-JUL-19, 06-JUL-19
14158, 887, 14, 7, 03-JUL-19, 03-JUL-19, 03-JUL-19
14159, 887, 15, 6, 10-JUL-19, 10-JUL-19, 10-JUL-19
14160, 887, 16, 10, 06-JUL-19, 06-JUL-19, 06-JUL-19
14161, 888, 1, 4, 12-FEB-17, 12-FEB-17, 12-FEB-17
14162, 888, 2, 8, 16-FEB-17, 16-FEB-17, 16-FEB-17
14163, 888, 3, 4, 11-FEB-17, 11-FEB-17, 11-FEB-17
14164, 888, 4, 6, 15-FEB-17, 15-FEB-17, 15-FEB-17
14165, 888, 5, 6, 30-JUN-17, 30-JUN-17, 30-JUN-17
14166, 888, 6, 9, 08-JUL-17, 08-JUL-17, 08-JUL-17
14167, 888, 7, 4, 10-JUL-17, 10-JUL-17, 10-JUL-17
14168, 888, 8, 5, 09-JUL-17, 09-JUL-17, 09-JUL-17
14169, 888, 9, 4, 16-FEB-18, 16-FEB-18, 16-FEB-18
14170, 888, 10, 7, 14-FEB-18, 14-FEB-18, 14-FEB-18
14171, 888, 11, 6, 22-FEB-18, 22-FEB-18, 22-FEB-18
14172, 888, 12, 9, 18-FEB-18, 18-FEB-18, 18-FEB-18
14173, 888, 13, 6, 07-JUL-18, 07-JUL-18, 07-JUL-18
14174, 888, 14, 9, 01-JUL-18, 01-JUL-18, 01-JUL-18
14175, 888, 15, 5, 01-JUL-18, 01-JUL-18, 01-JUL-18
14176, 888, 16, 4, 30-JUN-18, 30-JUN-18, 30-JUN-18
14177, 888, 17, 7, 14-FEB-19, 14-FEB-19, 14-FEB-19
14178, 888, 18, 5, 12-FEB-19, 12-FEB-19, 12-FEB-19
14179, 888, 19, 8, 19-FEB-19, 19-FEB-19, 19-FEB-19
14180, 888, 20, 8, 21-FEB-19, 21-FEB-19, 21-FEB-19
14181, 888, 21, 7, 03-JUL-19, 03-JUL-19, 03-JUL-19
14182, 888, 22, 6, 13-JUL-19, 13-JUL-19, 13-JUL-19
14183, 888, 23, 4, 12-JUL-19, 12-JUL-19, 12-JUL-19
14184, 888, 24, 9, 13-JUL-19, 13-JUL-19, 13-JUL-19
14185, 889, 1, 7, 19-FEB-17, 19-FEB-17, 19-FEB-17
14186, 889, 2, 8, 12-FEB-17, 12-FEB-17, 12-FEB-17
14187, 889, 3, 4, 22-FEB-17, 22-FEB-17, 22-FEB-17
14188, 889, 4, 7, 22-FEB-17, 22-FEB-17, 22-FEB-17
14189, 889, 5, 7, 08-JUL-17, 08-JUL-17, 08-JUL-17
14190, 889, 6, 5, 08-JUL-17, 08-JUL-17, 08-JUL-17
14191, 889, 7, 6, 03-JUL-17, 03-JUL-17, 03-JUL-17
14192, 889, 8, 6, 06-JUL-17, 06-JUL-17, 06-JUL-17
14193, 889, 9, 8, 23-FEB-18, 23-FEB-18, 23-FEB-18
14194, 889, 10, 6, 13-FEB-18, 13-FEB-18, 13-FEB-18
14195, 889, 11, 6, 22-FEB-18, 22-FEB-18, 22-FEB-18
14196, 889, 12, 8, 23-FEB-18, 23-FEB-18, 23-FEB-18
14197, 889, 13, 5, 09-JUL-18, 09-JUL-18, 09-JUL-18
14198, 889, 14, 8, 30-JUN-18, 30-JUN-18, 30-JUN-18
14199, 889, 15, 7, 07-JUL-18, 07-JUL-18, 07-JUL-18
14200, 889, 16, 5, 11-JUL-18, 11-JUL-18, 11-JUL-18
14201, 889, 17, 5, 10-FEB-19, 10-FEB-19, 10-FEB-19
14202, 889, 18, 9, 18-FEB-19, 18-FEB-19, 18-FEB-19
14203, 889, 19, 9, 13-FEB-19, 13-FEB-19, 13-FEB-19
14204, 889, 20, 9, 19-FEB-19, 19-FEB-19, 19-FEB-19
14205, 889, 21, 8, 30-JUN-19, 30-JUN-19, 30-JUN-19
14206, 889, 22, 9, 07-JUL-19, 07-JUL-19, 07-JUL-19
14207, 889, 23, 5, 02-JUL-19, 02-JUL-19, 02-JUL-19
14208, 889, 24, 5, 01-JUL-19, 01-JUL-19, 01-JUL-19
14209, 890, 1, 5, 15-FEB-19, 15-FEB-19, 15-FEB-19
14210, 890, 2, 9, 20-FEB-19, 20-FEB-19, 20-FEB-19
14211, 890, 3, 10, 17-FEB-19, 17-FEB-19, 17-FEB-19
14212, 890, 4, 6, 18-FEB-19, 18-FEB-19, 18-FEB-19
14213, 890, 5, 5, 10-JUL-19, 10-JUL-19, 10-JUL-19
14214, 890, 6, 7, 07-JUL-19, 07-JUL-19, 07-JUL-19
14215, 890, 7, 8, 09-JUL-19, 09-JUL-19, 09-JUL-19
14216, 890, 8, 8, 11-JUL-19, 11-JUL-19, 11-JUL-19
14217, 891, 1, 5, 20-FEB-18, 20-FEB-18, 20-FEB-18
14218, 891, 2, 7, 12-FEB-18, 12-FEB-18, 12-FEB-18
14219, 891, 3, 5, 14-FEB-18, 14-FEB-18, 14-FEB-18
14220, 891, 4, 4, 13-FEB-18, 13-FEB-18, 13-FEB-18
14221, 891, 5, 9, 07-JUL-18, 07-JUL-18, 07-JUL-18
14222, 891, 6, 4, 04-JUL-18, 04-JUL-18, 04-JUL-18
14223, 891, 7, 4, 11-JUL-18, 11-JUL-18, 11-JUL-18
14224, 891, 8, 4, 12-JUL-18, 12-JUL-18, 12-JUL-18
14225, 891, 9, 9, 15-FEB-19, 15-FEB-19, 15-FEB-19
14226, 891, 10, 4, 19-FEB-19, 19-FEB-19, 19-FEB-19
14227, 891, 11, 6, 17-FEB-19, 17-FEB-19, 17-FEB-19
14228, 891, 12, 9, 17-FEB-19, 17-FEB-19, 17-FEB-19
14229, 891, 13, 4, 05-JUL-19, 05-JUL-19, 05-JUL-19
14230, 891, 14, 10, 06-JUL-19, 06-JUL-19, 06-JUL-19
14231, 891, 15, 7, 07-JUL-19, 07-JUL-19, 07-JUL-19
14232, 891, 16, 9, 07-JUL-19, 07-JUL-19, 07-JUL-19
14233, 892, 1, 8, 10-FEB-19, 10-FEB-19, 10-FEB-19
14234, 892, 2, 7, 16-FEB-19, 16-FEB-19, 16-FEB-19
14235, 892, 3, 6, 16-FEB-19, 16-FEB-19, 16-FEB-19
14236, 892, 4, 10, 13-FEB-19, 13-FEB-19, 13-FEB-19
14237, 892, 5, 4, 12-JUL-19, 12-JUL-19, 12-JUL-19
14238, 892, 6, 6, 13-JUL-19, 13-JUL-19, 13-JUL-19
14239, 892, 7, 7, 30-JUN-19, 30-JUN-19, 30-JUN-19
14240, 892, 8, 5, 06-JUL-19, 06-JUL-19, 06-JUL-19
14241, 893, 1, 4, 23-FEB-17, 23-FEB-17, 23-FEB-17
14242, 893, 2, 5, 17-FEB-17, 17-FEB-17, 17-FEB-17
14243, 893, 3, 6, 11-FEB-17, 11-FEB-17, 11-FEB-17
14244, 893, 4, 4, 15-FEB-17, 15-FEB-17, 15-FEB-17
14245, 893, 5, 7, 04-JUL-17, 04-JUL-17, 04-JUL-17
14246, 893, 6, 9, 06-JUL-17, 06-JUL-17, 06-JUL-17
14247, 893, 7, 8, 09-JUL-17, 09-JUL-17, 09-JUL-17
14248, 893, 8, 7, 11-JUL-17, 11-JUL-17, 11-JUL-17
14249, 893, 9, 8, 16-FEB-18, 16-FEB-18, 16-FEB-18
14250, 893, 10, 5, 18-FEB-18, 18-FEB-18, 18-FEB-18
14251, 893, 11, 4, 15-FEB-18, 15-FEB-18, 15-FEB-18
14252, 893, 12, 6, 10-FEB-18, 10-FEB-18, 10-FEB-18
14253, 893, 13, 7, 12-JUL-18, 12-JUL-18, 12-JUL-18
14254, 893, 14, 7, 05-JUL-18, 05-JUL-18, 05-JUL-18
14255, 893, 15, 9, 13-JUL-18, 13-JUL-18, 13-JUL-18
14256, 893, 16, 6, 13-JUL-18, 13-JUL-18, 13-JUL-18
14257, 893, 17, 9, 13-FEB-19, 13-FEB-19, 13-FEB-19
14258, 893, 18, 7, 11-FEB-19, 11-FEB-19, 11-FEB-19
14259, 893, 19, 9, 22-FEB-19, 22-FEB-19, 22-FEB-19
14260, 893, 20, 6, 23-FEB-19, 23-FEB-19, 23-FEB-19
14261, 893, 21, 9, 04-JUL-19, 04-JUL-19, 04-JUL-19
14262, 893, 22, 4, 05-JUL-19, 05-JUL-19, 05-JUL-19
14263, 893, 23, 4, 01-JUL-19, 01-JUL-19, 01-JUL-19
14264, 893, 24, 6, 07-JUL-19, 07-JUL-19, 07-JUL-19
14265, 894, 1, 8, 23-FEB-19, 23-FEB-19, 23-FEB-19
14266, 894, 2, 7, 18-FEB-19, 18-FEB-19, 18-FEB-19
14267, 894, 3, 7, 19-FEB-19, 19-FEB-19, 19-FEB-19
14268, 894, 4, 9, 17-FEB-19, 17-FEB-19, 17-FEB-19
14269, 894, 5, 10, 11-JUL-19, 11-JUL-19, 11-JUL-19
14270, 894, 6, 4, 10-JUL-19, 10-JUL-19, 10-JUL-19
14271, 894, 7, 6, 05-JUL-19, 05-JUL-19, 05-JUL-19
14272, 894, 8, 8, 07-JUL-19, 07-JUL-19, 07-JUL-19
14273, 895, 1, 7, 18-FEB-18, 18-FEB-18, 18-FEB-18
14274, 895, 2, 7, 17-FEB-18, 17-FEB-18, 17-FEB-18
14275, 895, 3, 9, 19-FEB-18, 19-FEB-18, 19-FEB-18
14276, 895, 4, 9, 22-FEB-18, 22-FEB-18, 22-FEB-18
14277, 895, 5, 10, 10-JUL-18, 10-JUL-18, 10-JUL-18
14278, 895, 6, 7, 05-JUL-18, 05-JUL-18, 05-JUL-18
14279, 895, 7, 7, 03-JUL-18, 03-JUL-18, 03-JUL-18
14280, 895, 8, 9, 09-JUL-18, 09-JUL-18, 09-JUL-18
14281, 895, 9, 4, 12-FEB-19, 12-FEB-19, 12-FEB-19
14282, 895, 10, 8, 10-FEB-19, 10-FEB-19, 10-FEB-19
14283, 895, 11, 7, 16-FEB-19, 16-FEB-19, 16-FEB-19
14284, 895, 12, 4, 12-FEB-19, 12-FEB-19, 12-FEB-19
14285, 895, 13, 9, 11-JUL-19, 11-JUL-19, 11-JUL-19
14286, 895, 14, 5, 09-JUL-19, 09-JUL-19, 09-JUL-19
14287, 895, 15, 7, 03-JUL-19, 03-JUL-19, 03-JUL-19
14288, 895, 16, 10, 12-JUL-19, 12-JUL-19, 12-JUL-19
14289, 896, 1, 10, 17-FEB-18, 17-FEB-18, 17-FEB-18
14290, 896, 2, 9, 19-FEB-18, 19-FEB-18, 19-FEB-18
14291, 896, 3, 6, 21-FEB-18, 21-FEB-18, 21-FEB-18
14292, 896, 4, 9, 12-FEB-18, 12-FEB-18, 12-FEB-18
14293, 896, 5, 10, 07-JUL-18, 07-JUL-18, 07-JUL-18
14294, 896, 6, 10, 13-JUL-18, 13-JUL-18, 13-JUL-18
14295, 896, 7, 5, 13-JUL-18, 13-JUL-18, 13-JUL-18
14296, 896, 8, 10, 08-JUL-18, 08-JUL-18, 08-JUL-18
14297, 896, 9, 9, 22-FEB-19, 22-FEB-19, 22-FEB-19
14298, 896, 10, 9, 19-FEB-19, 19-FEB-19, 19-FEB-19
14299, 896, 11, 8, 21-FEB-19, 21-FEB-19, 21-FEB-19
14300, 896, 12, 6, 18-FEB-19, 18-FEB-19, 18-FEB-19
14301, 896, 13, 5, 05-JUL-19, 05-JUL-19, 05-JUL-19
14302, 896, 14, 10, 11-JUL-19, 11-JUL-19, 11-JUL-19
14303, 896, 15, 9, 03-JUL-19, 03-JUL-19, 03-JUL-19
14304, 896, 16, 6, 09-JUL-19, 09-JUL-19, 09-JUL-19
14305, 897, 1, 4, 22-FEB-18, 22-FEB-18, 22-FEB-18
14306, 897, 2, 4, 15-FEB-18, 15-FEB-18, 15-FEB-18
14307, 897, 3, 9, 23-FEB-18, 23-FEB-18, 23-FEB-18
14308, 897, 4, 9, 17-FEB-18, 17-FEB-18, 17-FEB-18
14309, 897, 5, 4, 30-JUN-18, 30-JUN-18, 30-JUN-18
14310, 897, 6, 7, 07-JUL-18, 07-JUL-18, 07-JUL-18
14311, 897, 7, 9, 09-JUL-18, 09-JUL-18, 09-JUL-18
14312, 897, 8, 9, 30-JUN-18, 30-JUN-18, 30-JUN-18
14313, 897, 9, 6, 18-FEB-19, 18-FEB-19, 18-FEB-19
14314, 897, 10, 4, 11-FEB-19, 11-FEB-19, 11-FEB-19
14315, 897, 11, 7, 11-FEB-19, 11-FEB-19, 11-FEB-19
14316, 897, 12, 10, 14-FEB-19, 14-FEB-19, 14-FEB-19
14317, 897, 13, 7, 01-JUL-19, 01-JUL-19, 01-JUL-19
14318, 897, 14, 4, 10-JUL-19, 10-JUL-19, 10-JUL-19
14319, 897, 15, 9, 03-JUL-19, 03-JUL-19, 03-JUL-19
14320, 897, 16, 7, 30-JUN-19, 30-JUN-19, 30-JUN-19
14321, 898, 1, 6, 10-FEB-19, 10-FEB-19, 10-FEB-19
14322, 898, 2, 10, 10-FEB-19, 10-FEB-19, 10-FEB-19
14323, 898, 3, 5, 10-FEB-19, 10-FEB-19, 10-FEB-19
14324, 898, 4, 10, 20-FEB-19, 20-FEB-19, 20-FEB-19
14325, 898, 5, 5, 10-JUL-19, 10-JUL-19, 10-JUL-19
14326, 898, 6, 7, 03-JUL-19, 03-JUL-19, 03-JUL-19
14327, 898, 7, 8, 06-JUL-19, 06-JUL-19, 06-JUL-19
14328, 898, 8, 10, 02-JUL-19, 02-JUL-19, 02-JUL-19
14329, 899, 1, 10, 17-FEB-19, 17-FEB-19, 17-FEB-19
14330, 899, 2, 6, 10-FEB-19, 10-FEB-19, 10-FEB-19
14331, 899, 3, 4, 15-FEB-19, 15-FEB-19, 15-FEB-19
14332, 899, 4, 4, 12-FEB-19, 12-FEB-19, 12-FEB-19
14333, 899, 5, 5, 08-JUL-19, 08-JUL-19, 08-JUL-19
14334, 899, 6, 5, 02-JUL-19, 02-JUL-19, 02-JUL-19
14335, 899, 7, 7, 09-JUL-19, 09-JUL-19, 09-JUL-19
14336, 899, 8, 4, 02-JUL-19, 02-JUL-19, 02-JUL-19
14337, 900, 1, 7, 15-FEB-17, 15-FEB-17, 15-FEB-17
14338, 900, 2, 8, 15-FEB-17, 15-FEB-17, 15-FEB-17
14339, 900, 3, 8, 22-FEB-17, 22-FEB-17, 22-FEB-17
14340, 900, 4, 5, 19-FEB-17, 19-FEB-17, 19-FEB-17
14341, 900, 5, 6, 07-JUL-17, 07-JUL-17, 07-JUL-17
14342, 900, 6, 7, 08-JUL-17, 08-JUL-17, 08-JUL-17
14343, 900, 7, 7, 03-JUL-17, 03-JUL-17, 03-JUL-17
14344, 900, 8, 7, 12-JUL-17, 12-JUL-17, 12-JUL-17
14345, 900, 9, 8, 16-FEB-18, 16-FEB-18, 16-FEB-18
14346, 900, 10, 8, 16-FEB-18, 16-FEB-18, 16-FEB-18
14347, 900, 11, 5, 22-FEB-18, 22-FEB-18, 22-FEB-18
14348, 900, 12, 7, 16-FEB-18, 16-FEB-18, 16-FEB-18
14349, 900, 13, 5, 07-JUL-18, 07-JUL-18, 07-JUL-18
14350, 900, 14, 8, 02-JUL-18, 02-JUL-18, 02-JUL-18
14351, 900, 15, 9, 09-JUL-18, 09-JUL-18, 09-JUL-18
14352, 900, 16, 4, 13-JUL-18, 13-JUL-18, 13-JUL-18
14353, 900, 17, 7, 20-FEB-19, 20-FEB-19, 20-FEB-19
14354, 900, 18, 6, 13-FEB-19, 13-FEB-19, 13-FEB-19
14355, 900, 19, 9, 16-FEB-19, 16-FEB-19, 16-FEB-19
14356, 900, 20, 4, 14-FEB-19, 14-FEB-19, 14-FEB-19
14357, 900, 21, 7, 04-JUL-19, 04-JUL-19, 04-JUL-19
14358, 900, 22, 7, 12-JUL-19, 12-JUL-19, 12-JUL-19
14359, 900, 23, 4, 07-JUL-19, 07-JUL-19, 07-JUL-19
14360, 900, 24, 4, 09-JUL-19, 09-JUL-19, 09-JUL-19
14361, 901, 1, 8, 23-FEB-19, 23-FEB-19, 23-FEB-19
14362, 901, 2, 7, 22-FEB-19, 22-FEB-19, 22-FEB-19
14363, 901, 3, 8, 20-FEB-19, 20-FEB-19, 20-FEB-19
14364, 901, 4, 10, 20-FEB-19, 20-FEB-19, 20-FEB-19
14365, 901, 5, 7, 10-JUL-19, 10-JUL-19, 10-JUL-19
14366, 901, 6, 8, 07-JUL-19, 07-JUL-19, 07-JUL-19
14367, 901, 7, 8, 10-JUL-19, 10-JUL-19, 10-JUL-19
14368, 901, 8, 6, 06-JUL-19, 06-JUL-19, 06-JUL-19
14369, 902, 1, 10, 10-FEB-19, 10-FEB-19, 10-FEB-19
14370, 902, 2, 9, 22-FEB-19, 22-FEB-19, 22-FEB-19
14371, 902, 3, 5, 16-FEB-19, 16-FEB-19, 16-FEB-19
14372, 902, 4, 9, 19-FEB-19, 19-FEB-19, 19-FEB-19
14373, 902, 5, 6, 05-JUL-19, 05-JUL-19, 05-JUL-19
14374, 902, 6, 6, 04-JUL-19, 04-JUL-19, 04-JUL-19
14375, 902, 7, 4, 03-JUL-19, 03-JUL-19, 03-JUL-19
14376, 902, 8, 7, 10-JUL-19, 10-JUL-19, 10-JUL-19
14377, 903, 1, 4, 21-FEB-19, 21-FEB-19, 21-FEB-19
14378, 903, 2, 6, 14-FEB-19, 14-FEB-19, 14-FEB-19
14379, 903, 3, 9, 18-FEB-19, 18-FEB-19, 18-FEB-19
14380, 903, 4, 7, 10-FEB-19, 10-FEB-19, 10-FEB-19
14381, 903, 5, 9, 02-JUL-19, 02-JUL-19, 02-JUL-19
14382, 903, 6, 5, 13-JUL-19, 13-JUL-19, 13-JUL-19
14383, 903, 7, 9, 08-JUL-19, 08-JUL-19, 08-JUL-19
14384, 903, 8, 6, 04-JUL-19, 04-JUL-19, 04-JUL-19
14385, 904, 1, 9, 16-FEB-19, 16-FEB-19, 16-FEB-19
14386, 904, 2, 10, 15-FEB-19, 15-FEB-19, 15-FEB-19
14387, 904, 3, 6, 13-FEB-19, 13-FEB-19, 13-FEB-19
14388, 904, 4, 6, 22-FEB-19, 22-FEB-19, 22-FEB-19
14389, 904, 5, 5, 13-JUL-19, 13-JUL-19, 13-JUL-19
14390, 904, 6, 10, 13-JUL-19, 13-JUL-19, 13-JUL-19
14391, 904, 7, 7, 10-JUL-19, 10-JUL-19, 10-JUL-19
14392, 904, 8, 7, 06-JUL-19, 06-JUL-19, 06-JUL-19
14393, 905, 1, 8, 18-FEB-17, 18-FEB-17, 18-FEB-17
14394, 905, 2, 6, 23-FEB-17, 23-FEB-17, 23-FEB-17
14395, 905, 3, 7, 15-FEB-17, 15-FEB-17, 15-FEB-17
14396, 905, 4, 5, 21-FEB-17, 21-FEB-17, 21-FEB-17
14397, 905, 5, 9, 09-JUL-17, 09-JUL-17, 09-JUL-17
14398, 905, 6, 4, 13-JUL-17, 13-JUL-17, 13-JUL-17
14399, 905, 7, 4, 12-JUL-17, 12-JUL-17, 12-JUL-17
14400, 905, 8, 9, 03-JUL-17, 03-JUL-17, 03-JUL-17
14401, 905, 9, 8, 12-FEB-18, 12-FEB-18, 12-FEB-18
14402, 905, 10, 6, 15-FEB-18, 15-FEB-18, 15-FEB-18
14403, 905, 11, 7, 16-FEB-18, 16-FEB-18, 16-FEB-18
14404, 905, 12, 8, 22-FEB-18, 22-FEB-18, 22-FEB-18
14405, 905, 13, 5, 03-JUL-18, 03-JUL-18, 03-JUL-18
14406, 905, 14, 6, 05-JUL-18, 05-JUL-18, 05-JUL-18
14407, 905, 15, 7, 02-JUL-18, 02-JUL-18, 02-JUL-18
14408, 905, 16, 8, 01-JUL-18, 01-JUL-18, 01-JUL-18
14409, 905, 17, 9, 18-FEB-19, 18-FEB-19, 18-FEB-19
14410, 905, 18, 9, 18-FEB-19, 18-FEB-19, 18-FEB-19
14411, 905, 19, 5, 13-FEB-19, 13-FEB-19, 13-FEB-19
14412, 905, 20, 4, 18-FEB-19, 18-FEB-19, 18-FEB-19
14413, 905, 21, 6, 09-JUL-19, 09-JUL-19, 09-JUL-19
14414, 905, 22, 4, 30-JUN-19, 30-JUN-19, 30-JUN-19
14415, 905, 23, 4, 06-JUL-19, 06-JUL-19, 06-JUL-19
14416, 905, 24, 4, 03-JUL-19, 03-JUL-19, 03-JUL-19
14417, 906, 1, 6, 23-FEB-17, 23-FEB-17, 23-FEB-17
14418, 906, 2, 5, 16-FEB-17, 16-FEB-17, 16-FEB-17
14419, 906, 3, 6, 11-FEB-17, 11-FEB-17, 11-FEB-17
